winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,21,MARQUISE,24,31
EYRIE,13,MARQUISE,14,33
EYRIE,11,MARQUISE,9,33
EYRIE,17,MARQUISE,11,30
EYRIE,13,MARQUISE,13,34
EYRIE,15,MARQUISE,21,30
EYRIE,23,MARQUISE,15,33
EYRIE,21,MARQUISE,12,32
EYRIE,15,EYRIE,18,32
EYRIE,14,MARQUISE,18,30
EYRIE,11,MARQUISE,11,30
EYRIE,11,MARQUISE,13,31
EYRIE,17,MARQUISE,16,32
EYRIE,17,MARQUISE,20,33
MARQUISE,14,MARQUISE,30,24
EYRIE,17,MARQUISE,11,34
EYRIE,13,MARQUISE,10,30
EYRIE,11,MARQUISE,15,31
EYRIE,17,MARQUISE,13,34
EYRIE,15,MARQUISE,15,32
EYRIE,13,MARQUISE,20,32
EYRIE,27,MARQUISE,24,30
EYRIE,14,MARQUISE,7,30
EYRIE,13,EYRIE,20,31
EYRIE,15,MARQUISE,16,31
EYRIE,15,MARQUISE,18,33
EYRIE,17,MARQUISE,16,31
EYRIE,13,MARQUISE,6,30
EYRIE,19,MARQUISE,28,31
EYRIE,19,EYRIE,5,34
EYRIE,12,MARQUISE,9,30
EYRIE,17,MARQUISE,16,31
EYRIE,13,MARQUISE,17,33
EYRIE,13,EYRIE,17,33
EYRIE,12,MARQUISE,11,34
EYRIE,19,MARQUISE,8,33
EYRIE,14,MARQUISE,18,30
EYRIE,17,EYRIE,17,32
EYRIE,13,EYRIE,15,32
EYRIE,15,MARQUISE,17,30
EYRIE,13,MARQUISE,16,31
EYRIE,19,MARQUISE,15,34
EYRIE,17,EYRIE,11,30
EYRIE,15,MARQUISE,20,33
EYRIE,15,MARQUISE,21,33
EYRIE,15,MARQUISE,15,32
EYRIE,13,MARQUISE,10,31
EYRIE,19,MARQUISE,16,33
EYRIE,13,MARQUISE,17,34
EYRIE,21,MARQUISE,13,30
EYRIE,13,MARQUISE,16,30
EYRIE,13,MARQUISE,11,30
EYRIE,11,MARQUISE,13,30
EYRIE,13,MARQUISE,20,32
EYRIE,13,MARQUISE,12,30
EYRIE,15,MARQUISE,18,31
EYRIE,16,MARQUISE,6,30
EYRIE,13,MARQUISE,13,30
EYRIE,19,MARQUISE,16,34
EYRIE,13,MARQUISE,20,32
EYRIE,15,MARQUISE,16,33
EYRIE,15,MARQUISE,18,31
EYRIE,11,MARQUISE,16,30
EYRIE,13,MARQUISE,16,31
EYRIE,15,MARQUISE,12,31
EYRIE,19,MARQUISE,26,33
EYRIE,19,MARQUISE,19,32
EYRIE,16,MARQUISE,15,30
EYRIE,14,MARQUISE,13,34
EYRIE,13,MARQUISE,14,33
EYRIE,17,MARQUISE,18,32
EYRIE,13,MARQUISE,18,32
EYRIE,19,MARQUISE,17,30
EYRIE,17,MARQUISE,8,32
EYRIE,13,MARQUISE,13,30
EYRIE,13,MARQUISE,10,32
EYRIE,12,MARQUISE,13,31
EYRIE,13,MARQUISE,15,30
EYRIE,13,MARQUISE,16,33
EYRIE,11,MARQUISE,14,36
EYRIE,13,EYRIE,12,32
EYRIE,15,EYRIE,8,30
EYRIE,13,EYRIE,11,30
EYRIE,15,EYRIE,11,30
EYRIE,14,EYRIE,15,30
EYRIE,14,MARQUISE,5,34
EYRIE,13,MARQUISE,15,30
EYRIE,13,MARQUISE,12,33
EYRIE,13,EYRIE,11,30
EYRIE,13,MARQUISE,21,32
EYRIE,19,MARQUISE,27,33
EYRIE,13,MARQUISE,13,33
EYRIE,11,MARQUISE,14,30
EYRIE,13,MARQUISE,18,32
EYRIE,17,MARQUISE,16,33
EYRIE,13,MARQUISE,13,30
EYRIE,13,MARQUISE,13,30
EYRIE,15,EYRIE,5,32
EYRIE,18,MARQUISE,21,30
EYRIE,19,EYRIE,17,30
