winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,11,MARQUISE,12,30
MARQUISE,16,MARQUISE,30,23
MARQUISE,16,MARQUISE,33,7
EYRIE,15,MARQUISE,17,34
MARQUISE,12,MARQUISE,31,9
EYRIE,13,MARQUISE,21,30
MARQUISE,12,MARQUISE,30,19
EYRIE,11,EYRIE,18,30
MARQUISE,12,MARQUISE,30,20
EYRIE,13,MARQUISE,7,33
EYRIE,11,MARQUISE,14,32
MARQUISE,14,MARQUISE,34,21
EYRIE,13,MARQUISE,16,30
EYRIE,13,MARQUISE,7,30
MARQUISE,15,MARQUISE,30,30
MARQUISE,17,MARQUISE,30,24
MARQUISE,12,MARQUISE,31,16
MARQUISE,17,MARQUISE,30,20
EYRIE,13,MARQUISE,18,34
EYRIE,15,MARQUISE,27,31
EYRIE,13,MARQUISE,18,31
MARQUISE,18,MARQUISE,33,22
MARQUISE,12,MARQUISE,31,12
MARQUISE,20,MARQUISE,33,18
MARQUISE,22,MARQUISE,33,9
EYRIE,11,EYRIE,15,34
MARQUISE,16,MARQUISE,30,23
MARQUISE,16,MARQUISE,33,11
MARQUISE,14,MARQUISE,30,17
EYRIE,15,MARQUISE,12,31
MARQUISE,18,MARQUISE,32,19
MARQUISE,14,MARQUISE,31,13
MARQUISE,14,MARQUISE,31,20
MARQUISE,14,MARQUISE,30,8
EYRIE,17,MARQUISE,27,32
EYRIE,11,MARQUISE,10,31
EYRIE,15,MARQUISE,19,33
EYRIE,13,EYRIE,16,34
MARQUISE,14,MARQUISE,31,14
EYRIE,11,MARQUISE,10,31
MARQUISE,16,MARQUISE,31,9
EYRIE,13,MARQUISE,11,30
MARQUISE,14,MARQUISE,31,21
MARQUISE,16,MARQUISE,31,10
EYRIE,13,MARQUISE,14,30
MARQUISE,16,MARQUISE,31,10
EYRIE,9,MARQUISE,9,30
MARQUISE,16,MARQUISE,31,5
EYRIE,11,MARQUISE,8,34
EYRIE,15,MARQUISE,19,34
EYRIE,17,EYRIE,16,30
EYRIE,17,MARQUISE,23,31
EYRIE,15,EYRIE,22,30
EYRIE,13,MARQUISE,19,31
EYRIE,13,MARQUISE,14,31
MARQUISE,17,MARQUISE,30,16
EYRIE,17,EYRIE,16,31
EYRIE,11,EYRIE,13,32
MARQUISE,13,EYRIE,30,30
MARQUISE,14,MARQUISE,31,17
MARQUISE,16,MARQUISE,30,17
MARQUISE,14,MARQUISE,30,21
MARQUISE,16,MARQUISE,30,26
EYRIE,17,MARQUISE,26,33
EYRIE,15,MARQUISE,21,30
EYRIE,11,MARQUISE,19,30
EYRIE,11,MARQUISE,17,31
EYRIE,11,MARQUISE,11,32
EYRIE,13,MARQUISE,13,32
EYRIE,13,MARQUISE,24,31
EYRIE,19,MARQUISE,18,31
MARQUISE,10,MARQUISE,30,13
MARQUISE,20,MARQUISE,30,26
MARQUISE,16,MARQUISE,34,29
EYRIE,13,EYRIE,17,31
MARQUISE,17,MARQUISE,30,18
MARQUISE,14,MARQUISE,30,20
EYRIE,15,MARQUISE,11,31
EYRIE,13,EYRIE,18,30
EYRIE,17,MARQUISE,6,32
MARQUISE,16,MARQUISE,30,24
EYRIE,13,MARQUISE,16,33
EYRIE,13,MARQUISE,17,30
EYRIE,13,MARQUISE,12,30
EYRIE,17,EYRIE,12,33
MARQUISE,18,MARQUISE,30,27
MARQUISE,20,MARQUISE,30,24
MARQUISE,17,MARQUISE,30,30
MARQUISE,18,MARQUISE,32,21
MARQUISE,18,MARQUISE,30,22
MARQUISE,18,MARQUISE,32,7
MARQUISE,14,MARQUISE,30,19
MARQUISE,13,MARQUISE,30,5
MARQUISE,14,MARQUISE,30,24
EYRIE,23,MARQUISE,29,32
MARQUISE,12,MARQUISE,33,3
MARQUISE,13,MARQUISE,30,17
MARQUISE,14,MARQUISE,32,23
MARQUISE,12,MARQUISE,30,21
EYRIE,13,MARQUISE,10,33
