winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,15,MARQUISE,11,32
EYRIE,16,MARQUISE,17,30
EYRIE,11,MARQUISE,11,31
EYRIE,15,MARQUISE,14,32
EYRIE,17,MARQUISE,19,32
EYRIE,15,MARQUISE,15,32
EYRIE,11,MARQUISE,12,33
EYRIE,17,MARQUISE,19,30
EYRIE,15,MARQUISE,19,30
EYRIE,13,MARQUISE,19,34
EYRIE,15,EYRIE,19,31
EYRIE,23,MARQUISE,17,32
EYRIE,11,EYRIE,16,30
EYRIE,15,MARQUISE,14,31
EYRIE,13,MARQUISE,18,31
EYRIE,14,MARQUISE,12,30
MARQUISE,14,MARQUISE,30,22
EYRIE,13,MARQUISE,19,32
EYRIE,17,EYRIE,23,32
EYRIE,14,MARQUISE,23,30
EYRIE,12,MARQUISE,13,31
EYRIE,17,MARQUISE,10,34
EYRIE,13,MARQUISE,10,32
EYRIE,15,MARQUISE,24,31
EYRIE,17,MARQUISE,18,33
EYRIE,17,MARQUISE,19,30
EYRIE,13,MARQUISE,15,33
EYRIE,15,MARQUISE,14,31
EYRIE,11,MARQUISE,13,34
EYRIE,11,MARQUISE,10,31
EYRIE,12,MARQUISE,14,30
EYRIE,11,MARQUISE,12,33
EYRIE,13,EYRIE,12,30
EYRIE,14,MARQUISE,22,30
EYRIE,19,MARQUISE,16,31
EYRIE,14,MARQUISE,14,31
EYRIE,19,MARQUISE,20,30
EYRIE,17,MARQUISE,6,32
EYRIE,18,MARQUISE,27,30
EYRIE,11,MARQUISE,17,30
MARQUISE,18,MARQUISE,30,26
EYRIE,13,EYRIE,11,30
EYRIE,13,EYRIE,18,30
EYRIE,17,MARQUISE,23,30
EYRIE,19,MARQUISE,23,30
EYRIE,17,MARQUISE,22,30
EYRIE,13,MARQUISE,18,30
EYRIE,14,MARQUISE,17,30
EYRIE,15,MARQUISE,8,33
EYRIE,22,MARQUISE,24,31
EYRIE,15,EYRIE,6,30
EYRIE,11,MARQUISE,14,31
EYRIE,15,MARQUISE,18,31
EYRIE,16,EYRIE,17,34
EYRIE,15,MARQUISE,15,31
EYRIE,15,MARQUISE,10,34
EYRIE,19,MARQUISE,21,31
MARQUISE,20,MARQUISE,31,25
EYRIE,13,MARQUISE,13,34
EYRIE,23,MARQUISE,25,31
EYRIE,13,MARQUISE,16,31
EYRIE,17,EYRIE,9,30
EYRIE,13,EYRIE,17,33
EYRIE,13,EYRIE,11,32
EYRIE,13,MARQUISE,15,30
EYRIE,15,MARQUISE,16,33
EYRIE,21,MARQUISE,22,31
EYRIE,13,MARQUISE,14,30
EYRIE,11,MARQUISE,14,30
MARQUISE,20,MARQUISE,30,25
EYRIE,15,EYRIE,16,32
EYRIE,21,MARQUISE,20,30
EYRIE,12,MARQUISE,15,30
EYRIE,17,EYRIE,14,32
EYRIE,21,MARQUISE,23,31
MARQUISE,18,MARQUISE,30,28
EYRIE,11,MARQUISE,12,30
EYRIE,13,MARQUISE,16,33
EYRIE,13,MARQUISE,9,32
EYRIE,13,MARQUISE,10,34
EYRIE,15,MARQUISE,20,34
EYRIE,12,MARQUISE,14,30
EYRIE,18,MARQUISE,15,30
EYRIE,15,MARQUISE,17,33
EYRIE,12,MARQUISE,11,30
EYRIE,19,MARQUISE,24,32
EYRIE,18,MARQUISE,24,30
EYRIE,13,EYRIE,11,34
EYRIE,26,MARQUISE,27,30
EYRIE,15,MARQUISE,15,32
MARQUISE,18,MARQUISE,30,26
EYRIE,11,MARQUISE,13,30
EYRIE,15,EYRIE,17,39
MARQUISE,28,MARQUISE,30,29
EYRIE,12,MARQUISE,15,30
EYRIE,15,MARQUISE,13,31
EYRIE,17,MARQUISE,21,30
EYRIE,15,MARQUISE,19,30
EYRIE,11,MARQUISE,14,30
EYRIE,13,MARQUISE,17,31
