winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,20,MARQUISE,30,26
EYRIE,14,MARQUISE,9,32
MARQUISE,24,MARQUISE,31,24
EYRIE,13,EYRIE,19,30
EYRIE,21,MARQUISE,17,30
EYRIE,16,MARQUISE,24,30
EYRIE,13,MARQUISE,8,32
EYRIE,13,EYRIE,13,31
EYRIE,15,MARQUISE,16,33
EYRIE,13,MARQUISE,10,33
EYRIE,15,MARQUISE,15,32
EYRIE,13,MARQUISE,28,31
EYRIE,13,MARQUISE,18,30
EYRIE,21,EYRIE,16,39
EYRIE,15,EYRIE,18,32
EYRIE,16,MARQUISE,20,30
EYRIE,15,EYRIE,17,31
EYRIE,14,MARQUISE,18,31
EYRIE,13,EYRIE,19,31
EYRIE,18,MARQUISE,19,31
EYRIE,15,MARQUISE,15,32
EYRIE,21,MARQUISE,20,30
EYRIE,13,MARQUISE,15,30
EYRIE,16,MARQUISE,15,30
EYRIE,13,MARQUISE,21,31
MARQUISE,18,MARQUISE,30,29
EYRIE,15,MARQUISE,15,30
EYRIE,16,MARQUISE,21,30
EYRIE,13,MARQUISE,22,31
EYRIE,19,EYRIE,20,31
EYRIE,13,EYRIE,11,30
EYRIE,12,MARQUISE,19,30
EYRIE,13,MARQUISE,16,32
EYRIE,15,MARQUISE,21,32
EYRIE,17,MARQUISE,19,32
EYRIE,19,MARQUISE,25,33
EYRIE,11,MARQUISE,16,33
MARQUISE,18,MARQUISE,31,24
EYRIE,17,MARQUISE,19,30
EYRIE,13,MARQUISE,20,33
EYRIE,12,MARQUISE,20,30
EYRIE,17,MARQUISE,21,32
EYRIE,13,MARQUISE,12,30
EYRIE,20,MARQUISE,26,30
EYRIE,19,EYRIE,17,31
EYRIE,11,MARQUISE,17,32
EYRIE,18,MARQUISE,22,30
EYRIE,11,MARQUISE,15,32
EYRIE,15,MARQUISE,16,33
EYRIE,15,MARQUISE,17,33
EYRIE,25,MARQUISE,23,30
EYRIE,15,MARQUISE,25,32
EYRIE,11,MARQUISE,16,31
EYRIE,17,MARQUISE,12,33
EYRIE,17,MARQUISE,23,30
EYRIE,14,MARQUISE,17,30
EYRIE,11,MARQUISE,17,30
EYRIE,17,MARQUISE,12,31
EYRIE,11,MARQUISE,14,31
EYRIE,11,MARQUISE,14,32
EYRIE,15,EYRIE,13,31
EYRIE,11,MARQUISE,17,31
EYRIE,16,MARQUISE,14,30
EYRIE,11,MARQUISE,16,30
EYRIE,11,EYRIE,13,34
EYRIE,18,MARQUISE,15,30
EYRIE,14,MARQUISE,16,31
EYRIE,17,MARQUISE,21,30
EYRIE,15,MARQUISE,23,34
EYRIE,13,MARQUISE,18,34
EYRIE,11,MARQUISE,9,30
EYRIE,13,MARQUISE,6,33
EYRIE,15,MARQUISE,17,30
EYRIE,13,EYRIE,23,30
EYRIE,20,MARQUISE,23,30
EYRIE,11,MARQUISE,12,30
EYRIE,13,EYRIE,16,33
MARQUISE,18,MARQUISE,32,23
EYRIE,11,EYRIE,13,31
EYRIE,13,MARQUISE,12,34
EYRIE,15,MARQUISE,17,33
EYRIE,15,MARQUISE,13,31
EYRIE,16,MARQUISE,16,32
EYRIE,12,MARQUISE,16,31
EYRIE,17,MARQUISE,21,33
EYRIE,19,MARQUISE,28,33
EYRIE,15,MARQUISE,10,33
EYRIE,19,EYRIE,16,30
EYRIE,11,EYRIE,15,30
EYRIE,15,MARQUISE,22,31
EYRIE,17,EYRIE,20,30
MARQUISE,19,MARQUISE,33,25
EYRIE,15,MARQUISE,14,31
EYRIE,19,MARQUISE,22,33
EYRIE,15,MARQUISE,18,34
EYRIE,15,MARQUISE,23,34
EYRIE,11,EYRIE,17,32
EYRIE,17,EYRIE,16,32
EYRIE,13,MARQUISE,19,32
EYRIE,23,MARQUISE,21,30
