winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,15,EYRIE,9,32
EYRIE,15,MARQUISE,11,33
EYRIE,23,MARQUISE,18,31
EYRIE,17,MARQUISE,7,34
EYRIE,15,MARQUISE,20,32
EYRIE,17,MARQUISE,15,30
EYRIE,15,EYRIE,6,31
EYRIE,15,MARQUISE,7,37
EYRIE,13,MARQUISE,10,32
EYRIE,31,MARQUISE,24,31
EYRIE,17,MARQUISE,7,30
EYRIE,15,MARQUISE,12,32
EYRIE,15,MARQUISE,16,30
EYRIE,15,MARQUISE,3,32
EYRIE,15,MARQUISE,12,32
EYRIE,15,EYRIE,12,34
EYRIE,13,MARQUISE,12,31
EYRIE,19,MARQUISE,13,32
EYRIE,15,EYRIE,9,31
EYRIE,19,MARQUISE,7,34
EYRIE,15,EYRIE,13,40
EYRIE,15,MARQUISE,6,30
EYRIE,14,MARQUISE,5,33
EYRIE,13,MARQUISE,7,30
EYRIE,16,EYRIE,6,35
EYRIE,17,MARQUISE,14,30
EYRIE,13,MARQUISE,8,30
EYRIE,15,MARQUISE,12,33
EYRIE,13,MARQUISE,17,30
EYRIE,19,MARQUISE,10,30
EYRIE,15,MARQUISE,9,34
EYRIE,17,MARQUISE,4,30
EYRIE,13,MARQUISE,12,34
EYRIE,15,MARQUISE,18,31
EYRIE,17,MARQUISE,12,34
EYRIE,19,MARQUISE,8,32
EYRIE,15,MARQUISE,13,33
EYRIE,17,MARQUISE,5,33
EYRIE,15,MARQUISE,9,32
EYRIE,17,MARQUISE,10,31
EYRIE,17,MARQUISE,14,34
EYRIE,14,MARQUISE,9,31
EYRIE,17,MARQUISE,19,34
EYRIE,13,MARQUISE,8,31
EYRIE,15,EYRIE,12,30
EYRIE,19,EYRIE,21,30
EYRIE,11,MARQUISE,12,31
EYRIE,13,MARQUISE,9,32
EYRIE,13,MARQUISE,11,34
EYRIE,17,MARQUISE,7,33
EYRIE,19,EYRIE,9,30
EYRIE,21,MARQUISE,18,31
EYRIE,19,MARQUISE,6,32
EYRIE,17,MARQUISE,2,32
EYRIE,19,MARQUISE,16,33
EYRIE,13,MARQUISE,10,32
EYRIE,11,MARQUISE,12,32
EYRIE,13,MARQUISE,3,31
EYRIE,17,MARQUISE,8,30
MARQUISE,18,MARQUISE,30,24
EYRIE,19,MARQUISE,13,32
EYRIE,17,MARQUISE,12,30
EYRIE,15,MARQUISE,13,30
EYRIE,19,EYRIE,14,30
EYRIE,17,EYRIE,7,34
EYRIE,13,EYRIE,5,30
EYRIE,13,EYRIE,6,30
EYRIE,16,MARQUISE,15,33
EYRIE,12,MARQUISE,10,32
EYRIE,19,MARQUISE,17,32
EYRIE,19,MARQUISE,11,35
EYRIE,17,EYRIE,8,36
EYRIE,17,MARQUISE,6,34
EYRIE,13,MARQUISE,11,34
EYRIE,21,MARQUISE,14,31
EYRIE,11,MARQUISE,10,32
EYRIE,15,MARQUISE,13,30
EYRIE,23,EYRIE,22,35
EYRIE,17,MARQUISE,12,30
EYRIE,15,MARQUISE,12,34
EYRIE,15,MARQUISE,11,32
EYRIE,13,MARQUISE,11,34
EYRIE,13,MARQUISE,11,31
EYRIE,13,MARQUISE,11,30
EYRIE,11,MARQUISE,8,31
EYRIE,25,MARQUISE,19,33
EYRIE,16,EYRIE,6,35
EYRIE,15,EYRIE,6,30
EYRIE,17,MARQUISE,2,31
EYRIE,17,MARQUISE,9,31
EYRIE,13,EYRIE,5,30
EYRIE,12,MARQUISE,8,33
EYRIE,11,MARQUISE,12,30
EYRIE,17,MARQUISE,14,33
EYRIE,15,MARQUISE,10,32
EYRIE,15,MARQUISE,13,34
EYRIE,13,MARQUISE,8,30
EYRIE,11,EYRIE,5,33
EYRIE,13,EYRIE,17,30
EYRIE,13,MARQUISE,12,32
