winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,13,MARQUISE,8,30
EYRIE,21,MARQUISE,17,30
EYRIE,13,MARQUISE,14,33
EYRIE,11,MARQUISE,20,31
EYRIE,17,MARQUISE,19,33
EYRIE,19,MARQUISE,16,32
EYRIE,11,MARQUISE,14,31
EYRIE,15,MARQUISE,14,30
EYRIE,13,MARQUISE,8,32
EYRIE,15,EYRIE,22,30
EYRIE,11,MARQUISE,17,30
EYRIE,13,EYRIE,13,31
EYRIE,13,EYRIE,12,30
EYRIE,17,MARQUISE,20,31
EYRIE,15,MARQUISE,17,34
EYRIE,13,MARQUISE,11,31
EYRIE,19,MARQUISE,13,31
EYRIE,13,MARQUISE,13,33
EYRIE,12,MARQUISE,7,32
EYRIE,15,MARQUISE,16,33
EYRIE,13,MARQUISE,13,34
EYRIE,13,MARQUISE,13,30
EYRIE,13,MARQUISE,11,31
EYRIE,13,MARQUISE,15,33
MARQUISE,18,MARQUISE,32,14
EYRIE,13,MARQUISE,19,34
EYRIE,13,MARQUISE,17,31
EYRIE,17,EYRIE,19,30
MARQUISE,20,MARQUISE,30,22
EYRIE,11,MARQUISE,14,30
EYRIE,12,MARQUISE,17,30
EYRIE,21,EYRIE,12,34
EYRIE,18,MARQUISE,10,31
EYRIE,15,MARQUISE,9,30
EYRIE,17,MARQUISE,21,31
EYRIE,13,MARQUISE,17,33
EYRIE,11,MARQUISE,6,30
EYRIE,19,MARQUISE,17,33
EYRIE,13,EYRIE,14,30
EYRIE,19,MARQUISE,25,31
EYRIE,15,MARQUISE,16,32
EYRIE,17,MARQUISE,23,32
EYRIE,13,MARQUISE,10,32
EYRIE,11,MARQUISE,10,31
EYRIE,13,MARQUISE,12,34
EYRIE,12,MARQUISE,15,31
EYRIE,17,MARQUISE,12,32
EYRIE,16,MARQUISE,16,33
EYRIE,13,MARQUISE,10,30
EYRIE,13,MARQUISE,15,34
EYRIE,15,MARQUISE,15,30
EYRIE,13,MARQUISE,7,33
EYRIE,19,MARQUISE,10,30
EYRIE,15,MARQUISE,11,33
EYRIE,13,MARQUISE,17,30
EYRIE,19,MARQUISE,16,33
EYRIE,13,MARQUISE,14,32
EYRIE,17,MARQUISE,16,30
EYRIE,15,EYRIE,9,30
EYRIE,19,MARQUISE,28,30
EYRIE,21,MARQUISE,15,30
EYRIE,15,MARQUISE,17,33
EYRIE,19,MARQUISE,21,33
EYRIE,13,MARQUISE,16,30
EYRIE,15,MARQUISE,22,31
EYRIE,14,MARQUISE,11,30
EYRIE,11,MARQUISE,19,30
EYRIE,13,MARQUISE,14,33
EYRIE,13,EYRIE,7,30
EYRIE,15,MARQUISE,16,32
EYRIE,10,MARQUISE,17,30
EYRIE,15,EYRIE,14,31
EYRIE,20,MARQUISE,27,30
EYRIE,15,MARQUISE,10,31
MARQUISE,18,MARQUISE,31,22
MARQUISE,23,MARQUISE,30,22
EYRIE,19,MARQUISE,10,34
EYRIE,21,MARQUISE,14,34
EYRIE,15,MARQUISE,12,31
EYRIE,12,MARQUISE,16,31
EYRIE,15,MARQUISE,16,32
EYRIE,15,MARQUISE,20,33
EYRIE,21,MARQUISE,16,30
EYRIE,13,MARQUISE,16,31
EYRIE,15,EYRIE,11,33
EYRIE,13,MARQUISE,14,32
EYRIE,13,MARQUISE,13,33
EYRIE,15,MARQUISE,11,32
EYRIE,13,MARQUISE,18,32
EYRIE,15,MARQUISE,14,32
EYRIE,25,MARQUISE,29,30
EYRIE,11,MARQUISE,10,30
EYRIE,13,MARQUISE,15,30
EYRIE,19,MARQUISE,11,34
EYRIE,13,MARQUISE,19,33
EYRIE,21,MARQUISE,29,32
EYRIE,21,MARQUISE,18,33
EYRIE,11,EYRIE,12,31
EYRIE,15,EYRIE,9,30
EYRIE,13,EYRIE,13,30
